 11 3342.354622 4.887E-28 4.893E-01.08340.412 3482.06480.690.000706          0 4 0          0 2 0  5  3  2        4  2  3      4742234433287122 8    81.0   75.0
 11 3342.362692 6.099E-28 3.752E-02.07870.333 2771.69000.57-.013540          1 1 0          0 1 0  8  1  7        8  4  4      4742234433287122 8    81.0   75.0
 11 3342.434360 2.632E-25 8.234E-02.09550.447 1821.59680.690.002994          0 3 0          0 1 0  5  2  3        4  1  4      5646233059251622 7    33.0   27.0
 11 3342.473525 1.130E-29 2.278E+00.07120.315 4436.93990.55-.009400          1 2 0          0 2 0  8  2  6        9  3  7      4442334432257122 7    81.0   75.0
 11 3342.483438 1.812E-28 3.001E-05.07120.298 1616.45240.51-.017980          1 0 0          0 0 0 11  1 11       10  4  6      4442334432297122 8    81.0   75.0
 11 3342.526686 2.069E-27 2.103E+00.01650.250 3654.04790.41-.009730          1 1 0          0 1 0 12  2 11       13  1 12      4642234433287122 7    81.0   75.0
 11 3342.571035 1.072E-28 2.580E+00.07300.391 3868.87280.67-.002770          1 2 0          0 2 0  4  3  1        5  4  2      4442234432287122 7    81.0   75.0
 11 3342.625860 7.361E-25 1.091E-02.04900.253 1327.10960.71-.001109          0 2 0          0 0 0 10  3  8       11  0 11      587620305910162545    63.0   69.0
 11 3342.731283 1.890E-29 1.887E+01.07820.315 4992.12060.55-.006440          1 0 1          1 0 0  8  4  4        9  4  5      4442334432287122 7    81.0   75.0
 11 3342.759905 1.649E-28 1.324E+00.07160.391 3868.98680.67-.004490          1 2 0          0 2 0  4  3  2        5  4  1      4442434432257122 7    81.0   75.0
 11 3342.795564 1.023E-29 1.258E-01.08500.434 3956.66580.71-.000112          0 2 1          0 0 1  4  3  1        3  2  2      4442334432257122 7    81.0   75.0
 11 3342.839422 2.399E-28 1.351E+00.02290.221 3824.49710.37-.012880          0 0 1          0 0 0 15  6  9       15  8  8      344233443231712211    81.0   75.0
 11 3342.981990 2.059E-23 4.665E-02.04460.275  920.16800.45-.009799          0 2 0          0 0 0  9  1  8        9  0  9      588821305910162545    57.0   57.0
 11 3343.295878 3.775E-29 2.633E+01.07760.315 4918.23440.55-.000680          1 0 1          1 0 0  8  3  5        9  3  6      4442334432257122 7    81.0   75.0
 11 3343.306864 9.482E-25 3.588E-01.08470.391 1819.33510.95-.000590          0 3 0          0 1 0  4  3  2        3  2  1      4877234459101625 7    27.0   21.0
 11 3343.527121 2.644E-29 3.557E+01.04670.298 5076.26560.51-.007100          1 0 1          1 0 0  9  3  7       10  3  8      4442334432257122 7    81.0   75.0
 11 3343.543847 1.101E-29 4.291E+01.06170.298 5069.08740.51-.011740          1 0 1          1 0 0  9  2  7       10  2  8      4442334432297122 7    81.0   75.0
 11 3343.585435 1.131E-27 2.785E-06.07740.371  888.59860.63-.012200          1 0 0          0 0 0  7  0  7        6  5  2      4742234433287122 8    81.0   75.0
 11 3343.713458 2.283E-29 4.039E+01.02930.281 5153.18750.47-.013480          1 0 1          1 0 0 10  1  9       11  1 10      4442334432257122 7    81.0   75.0
 11 3343.722883 1.084E-24 8.590E-02.05490.351 1690.66360.350.006850          0 2 0          0 0 0 11  3  8       11  2  9      487721445910162545    69.0   69.0
 11 3344.092337 2.657E-29 7.401E-02.04050.250 3877.08810.41-.017064          0 3 0          0 1 0 13  3 10       13  2 11      3442334432297122 8    81.0   75.0
 11 3344.328478 5.642E-28 1.202E-02.06050.352 2724.16700.61-.010434          0 3 0          0 1 0  6  6  1        7  5  2      4742234433287122 8    81.0   75.0
 11 3344.382910 2.154E-25 6.620E-02.07010.379 1724.70470.51-.025410          1 0 0          0 0 0 10  2  8       10  5  5      5646233059291622 9    21.0   21.0
 11 3344.453147 1.910E-28 1.220E-02.05650.352 2724.04130.61-.012002          0 3 0          0 1 0  6  6  0        7  5  3      3442334432287122 8    81.0   75.0
 11 3344.559740 3.161E-27 9.669E-02.02730.281 2915.87380.47-.007448          0 3 0          0 1 0 11  1 10       11  0 11      3742234433287122 8    81.0   75.0
 11 3344.585720 3.847E-25 1.339E-02.05660.329 1255.91150.57-.006876          0 2 0          0 0 0  9  4  6        8  5  3      5746233059281622 8    19.0   17.0
 11 3344.623204 6.180E-29 5.024E+01.01200.208 4847.18750.35-.015380          0 1 1          0 1 0 15  2 13       16  2 14      3442334432297122 9    81.0   75.0
 11 3344.672561 1.670E-28 4.954E-02.06660.298 3383.26510.510.001534          0 3 0          0 1 0 11  4  7       10  5  6      3442334432287122 8    81.0   75.0
 11 3344.792680 2.210E-29 6.053E+00.02010.281 4769.23100.47-.013140          0 1 1          0 1 0 10 10  0       11 10  1      344233443231712211    81.0   75.0
 11 3344.893438 2.224E-28 1.046E+00.01340.195 3812.04490.34-.014680          1 0 0          0 0 0 17  3 15       17  4 14      3442334432297122 9    81.0   75.0
 11 3344.993033 2.239E-25 4.719E+01.06520.308 3360.59890.37-.003580          0 0 1          0 0 0 14  5  9       15  5 10      3646234459291622 9    87.0   93.0
 11 3345.003932 5.914E-29 5.313E-01.08650.352 3967.48830.61-.005570          0 2 1          0 2 0  6  0  6        7  2  5      4442334432257122 7    81.0   75.0
 11 3345.021251 5.560E-26 9.157E-02.06920.265 2105.86660.440.007002          0 2 0          0 0 0 12  4  8       12  3  9      4542234459297122 9    25.0   25.0
 11 3345.301187 7.850E-26 5.529E+01.01540.183 3647.45800.33-.013280          0 0 1          0 0 0 17  2 16       18  2 17      464223445931712211   105.0  111.0
 11 3345.301852 2.303E-26 4.866E+01.01280.183 3647.45940.33-.011980          0 0 1          0 0 0 17  1 16       18  1 17      374223443331712211    81.0   75.0
 11 3345.340834 2.647E-28 3.312E+01.03220.250 4643.86960.41-.017300          0 1 1          0 1 0 12  7  5       13  7  6      4442334432297122 9    81.0   75.0
 11 3345.394526 1.109E-25 5.608E+01.01990.195 3567.17160.34-.011780          0 0 1          0 0 0 16  2 14       17  2 15      464223445931712211    99.0  105.0
 11 3345.432965 3.670E-29 3.627E-02.08880.391 3478.98630.670.002500          0 4 0          0 2 0  5  3  2        5  0  5      4442334432287122 8    81.0   75.0
 11 3345.457362 5.395E-29 2.211E-05.02880.315 2009.80470.55-.007050          0 0 1          0 0 0 10  4  6        9  8  1      444233443230712210    81.0   75.0
 11 3345.493930 4.836E-26 3.021E-01.09260.371 2211.19050.63-.005280          1 1 0          0 1 0  5  1  5        6  2  4      5742233033287122 7    81.0   75.0
 11 3345.552443 8.816E-29 3.302E+01.02990.250 4643.37890.41-.016870          0 1 1          0 1 0 12  7  6       13  7  7      3442334432297122 9    81.0   75.0
 11 3345.672805 2.501E-25 2.110E-02.05720.310 1437.96780.510.006688          0 2 0          0 0 0  9  5  5       10  2  8      4646234459291622 8    19.0   21.0
 11 3345.734943 1.954E-28 5.310E+01.01240.208 4847.62010.35-.016880          0 1 1          0 1 0 15  3 13       16  3 14      4442334432297122 9    81.0   75.0
 11 3345.795465 2.625E-29 1.726E+01.05380.221 5015.70260.37-.010380          1 1 0          0 1 0 14  6  9       15  5 10      3442334432297122 9    81.0   75.0
 11 3345.812729 1.157E-26 1.303E-02.09240.412 1817.45120.690.002968          0 3 0          0 1 0  4  3  1        4  0  4      4742234433287122 8    81.0   75.0
 11 3345.828169 3.105E-26 4.714E+01.01860.195 3567.25240.34-.009880          0 0 1          0 0 0 16  3 14       17  3 15      374223443331712211    81.0   75.0
 11 3345.860884 2.096E-29 3.952E+01.01890.265 5184.73390.44-.012320          1 0 1          1 0 0 11  1 11       12  1 12      4442334432257122 7    81.0   75.0
 11 3345.889484 1.037E-28 1.376E-03.03220.235 2550.88160.400.005616          0 2 0          0 0 0 13  5  9       14  2 12      4442334432297122 9    81.0   75.0
 11 3345.897021 5.546E-28 8.650E-01.01350.195 3810.93400.34-.013280          1 0 0          0 0 0 17  2 15       17  3 14      4742234433297122 9    81.0   75.0
 11 3345.988534 3.244E-28 5.275E+01.02660.221 4728.21970.37-.019580          0 1 1          0 1 0 14  3 11       15  3 12      4742234433297122 9    81.0   75.0
 11 3346.006888 1.024E-28 5.194E+01.02200.221 4736.23930.37-.012880          0 1 1          0 1 0 14  4 11       15  4 12      3442334432297122 9    81.0   75.0
 11 3346.037680 5.944E-23 1.171E-01.08480.392  842.35650.75-.002029          0 2 0          0 0 0  7  4  3        7  3  4      6854225959676624 6    45.0   45.0
 11 3346.266601 2.640E-26 2.728E-01.06020.333 2630.19240.570.000752          0 3 0          0 1 0  8  4  5        8  3  6      4742234433287122 7    81.0   75.0
 11 3346.272757 2.668E-29 2.539E+00.08230.434 4030.30590.71-.006390          1 0 1          0 0 1  2  2  1        3  3  0      3442434432257122 7    81.0   75.0
 11 3346.598131 1.909E-28 6.904E+00.07930.412 4126.46340.69-.002900          2 0 0          0 0 1  3  3  0        4  3  1      3442334432257122 7    81.0   75.0
 11 3346.738360 3.564E-27 1.851E-02.08680.352 2462.87520.61-.007130          1 1 0          0 1 0  7  0  7        7  3  4      4742234433287122 8    81.0   75.0
 11 3346.796144 6.195E-28 1.491E+00.03740.265 3587.66550.44-.005350          1 1 0          0 1 0 11  3  9       12  2 10      4742234433297122 9    81.0   75.0
